asset,rsi_period,rsi_threshold,ma_period,hold_days,train_trades,train_wr,train_avg,train_sharpe,train_pl,train_recovery,val_trades,val_wr,val_avg,val_sharpe,val_pl,val_recovery,wr_overfit_diff,ret_overfit_diff,score
0050,12,45,120,5,30,63.33333333333333,0.6667108934761387,1.451869416931784,1.002538922547095,1.0442979225448086,14,50.0,0.9225070965709996,2.565337739179247,2.0426399522323186,2.3706538416190135,13.333333333333329,0.25579620309486095,16.58574109991235
2330,12,40,60,10,19,52.63157894736842,0.27072415013345713,-0.4595912557242804,1.0641094964402202,0.3659025279574099,6,50.0,1.2102400352933473,3.0550942337651708,2.0629199131097944,2.5356290088239044,2.6315789473684177,0.9395158851598902,15.763897604422013
2330,12,40,60,7,19,52.63157894736842,0.32160907609862227,-0.27429645860055313,1.0888373206424091,0.4346770463607409,6,50.0,1.7487918766048764,4.067917701156981,2.5359149055727714,3.66397349567113,2.6315789473684177,1.4271828005062541,15.302150119938409
2330,12,40,60,3,19,52.63157894736842,0.21494527704103028,-0.7930379958183604,1.04937317942288,0.290513499453402,6,50.0,0.8731665914141519,2.2477408386365365,1.7668777518596497,1.8294110871889644,2.6315789473684177,0.6582213143731216,13.762221472328353
2330,12,45,60,10,32,50.0,0.6767830256331033,0.9477153124368034,1.477615841834739,1.0088520209361715,13,38.46153846153847,1.0685446960975205,2.274173317804589,2.8436894056896866,2.1577260450346794,11.538461538461533,0.3917616704644171,11.060270135065808
2330,12,45,30,7,39,51.28205128205128,0.9351480669175584,2.300071747347191,1.8541993612472123,3.0033641042561765,12,33.33333333333333,1.4994664547966143,3.046332383208337,4.013742347413549,2.1207938714887664,17.94871794871795,0.564318387879056,10.219353109543459
2330,12,45,60,7,32,50.0,0.44012045431251956,0.1603785929840798,1.3044630254988288,0.656069069364102,14,42.857142857142854,1.6403998327698852,3.7029857393904844,3.046787119630509,3.567286666342335,7.142857142857146,1.2002793784573655,9.26756130790525
0050,10,45,30,10,33,57.57575757575758,0.7170289874790838,1.5183285784117198,1.217461623096128,1.8098456209646738,17,41.17647058823529,0.9383823014980485,2.1809336804538972,2.4837545482989904,1.7369229042155268,16.399286987522288,0.22135331401896463,7.95348864857608
2330,12,45,200,7,17,64.70588235294117,1.3091404974173761,3.704091656038417,1.2293679486647484,1.4900948643091592,16,43.75,1.0561800760747335,2.250598117413473,2.492679482576923,1.678477377230527,20.955882352941174,0.2529604213426426,7.351254104862909
006208,12,45,120,7,27,62.96296296296296,0.8603996482722047,2.160460824584903,1.082312592794656,1.4719389409313908,16,43.75,1.5032011143539976,3.9804241091676382,3.491219180873788,2.34715623090276,19.212962962962962,0.6428014660817929,7.251237953487422
2330,12,45,20,7,36,47.22222222222222,0.5333585812852147,0.6392361290060249,1.6734251555648136,1.641467399558323,11,36.36363636363637,1.3660723499608387,2.8588635272716347,3.583525778609576,1.8671403892925829,10.858585858585855,0.832713768675624,7.060564689152673
0050,12,35,120,7,12,75.0,1.1275040517244797,2.877825761837966,0.6652512616055942,1.0590485626275776,6,50.0,1.0504678529151121,3.245332007423698,2.325863587435273,2.4897969110420592,25.0,0.07703619880936752,6.719332932360796
006208,12,35,120,7,11,63.63636363636363,0.5848876344757343,0.7445438318105881,0.8189036856082298,0.5341775087718259,6,50.0,1.2102195140691985,3.599320258188368,2.4066315490936216,2.7225148576999683,13.636363636363633,0.6253318795934641,6.14057007545244
006208,10,40,120,7,18,61.111111111111114,0.46160234970900355,0.26374579250202185,0.833492119610145,0.39494424144588014,10,50.0,1.16228371932565,3.263050677560937,2.1173010335301092,3.260224906103984,11.111111111111114,0.7006813696166465,6.079289452765485
2330,12,45,60,3,32,50.0,-0.00766096342088669,-2.0320134624723742,0.9937920437463941,0.014537782313704301,14,50.0,0.7787526997131141,1.879572887692238,1.7946095260389308,2.3581786288954603,0.0,0.7864136631340009,5.716757278338224
0050,10,40,120,10,17,64.70588235294117,0.9305747411992281,1.7963534087317627,0.8558152308210019,0.7066335466384125,11,45.45454545454545,1.232130300180957,3.326664333308654,2.5997017554503503,2.819769622621645,19.25133689839572,0.3015555589817288,4.959431376995273
006208,12,45,60,5,33,57.57575757575758,0.41421349008310765,0.09495189231470827,1.0301105199737841,0.8660919167692126,15,46.666666666666664,0.9671209242001854,2.733307550380117,2.3502950318341638,1.2727244168260872,10.909090909090914,0.5529074341170777,4.8506858675821185
006208,12,35,30,10,13,69.23076923076923,1.4409413944966791,5.188018968909541,1.4023504598403203,5.569569241308072,5,40.0,1.2632790713541107,3.687840339381383,3.33537797938571,2.368231548905,29.230769230769226,0.17766232314256847,4.540305615764135
006208,16,40,120,7,17,64.70588235294117,0.8470683546033339,1.9766026840685413,0.989048980965767,1.1956053568321496,9,44.44444444444444,0.9406864671411146,1.8067142783067085,2.3418795055136488,1.7743474726836934,20.26143790849673,0.09361811253778074,4.243643530435772
2330,14,45,60,3,25,48.0,0.023920777703527768,-1.7670306495372516,1.1039664917941947,0.03546337719077975,8,50.0,0.027003700353798288,-2.1482375010909873,1.0217886457081353,0.07006734852026554,2.0,0.00308292265027052,3.611153604379452
0050,12,45,60,7,33,54.54545454545454,0.3659162376082874,-0.15825741223090622,1.1171268770006126,0.6304653599465532,13,46.15384615384615,1.7345859907700014,4.472527334174335,3.135695296614468,3.414658427375546,8.391608391608386,1.368669753161714,3.453417790591737
0050,10,40,30,5,24,62.5,0.6279392725067786,1.289355409499944,0.9824284406055128,1.1527084712273277,9,44.44444444444444,0.7355463868280648,1.887605248912672,2.1816883094654758,2.007159563018958,18.055555555555557,0.10760711432128622,3.3787718375316773
0050,12,45,120,3,30,53.333333333333336,0.1107163917867215,-1.7810224215196415,0.9887268571478379,0.17341984219231663,14,50.0,0.5744730305112385,1.2179814974040926,2.0508954494074287,2.4056941291983933,3.3333333333333357,0.46375663872451706,3.14796021025352
006208,10,40,120,10,18,61.111111111111114,0.9939501336883095,2.1160830993018998,1.0565489868087505,0.850417858210707,10,40.0,1.2204000496290592,3.211434205393407,3.1261013376724636,3.4232421663100125,21.111111111111114,0.2264499159407497,3.089104125136776
0050,10,45,120,7,26,50.0,0.14103110742602698,-1.1034195389887487,1.093739998721881,0.1487407043430903,20,45.0,1.0809221076022446,2.604424786373187,2.51609598495854,2.6483607352218717,5.0,0.9398910001762176,2.2350496028408307
006208,12,40,120,7,18,66.66666666666666,0.9128318451920673,2.238659480395296,0.9094497044099222,1.3642188240630322,9,44.44444444444444,1.4183782020470985,4.645365629411175,3.880577863388425,4.78618426329167,22.222222222222214,0.5055463568550312,2.1838893195052034
2330,12,45,120,3,30,53.333333333333336,0.4026250113877238,0.027237915242282487,1.1892755790596579,0.6943109699776032,15,46.666666666666664,0.15583807771992556,-1.2577590394377638,1.297290943889885,0.24733897131007113,6.666666666666671,0.24678693366779822,2.1348528325816485
2330,16,40,120,3,16,50.0,0.3068522747950642,-0.4024700925042828,1.2637699045014428,0.37007395782164415,5,60.0,0.28146360286818994,-0.716162432155657,0.8753737352250757,0.31306060283761344,10.0,0.025388671926874273,2.0883009949344387
0050,10,45,120,10,26,53.84615384615385,0.4193396288842426,0.08748510793603011,1.0908787844244,0.44226322048791883,19,42.10526315789473,0.7849813975648324,1.6313842359569872,2.2528334764619307,1.4590450344829256,11.740890688259114,0.36564176868058984,2.0718863605084916
006208,16,45,120,7,24,62.5,0.9976109152910072,2.8641440103766733,1.2621071851297683,1.9878925562348824,14,42.857142857142854,0.7973091033122659,1.4615916314321045,2.3063412824415632,1.9416952973750992,19.642857142857146,0.2003018119787413,2.0678003229333086
0050,12,45,60,5,33,57.57575757575758,0.38402756993526765,-0.07096482907049903,1.027996577040908,0.6616707738666231,13,46.15384615384615,0.9794738212759774,2.7453858308669687,2.365943890505175,2.261724450254895,11.421911421911425,0.5954462513407097,1.6862035708962306
