symbol,rsi_period,rsi_threshold,hold_days,tp_pct,sl_pct,train_n,train_wr,train_avg,train_sharpe,train_pl,train_stability,val_n,val_wr,val_avg,val_sharpe,val_pl,val_recovery,val_bull_wr,val_bull_avg,val_range_wr,wr_diff,ret_diff,score
2376,10,40,7,20,10,26,65.38461538461539,1.453255939868042,3.3939570092766247,0.889245709671045,6.778733115237177,14,64.28571428571429,1.292896554134772,2.7971445977755063,0.9046379874251854,0.7135331987264658,50.0,1.7386871339396257,50.0,1.098901098901095,0.16035938573327013,59.66023451493144
2454,12,60,7,20,6,53,54.71698113207547,1.2577116520194582,3.7110206333276206,1.5013155113633905,5.363095870730566,28,53.57142857142857,1.159301570489374,3.0021606137260637,1.3974773213116771,0.9279688885938001,53.57142857142857,1.159301570489374,0,1.1455525606468981,0.09841008153008413,59.37394853229177
2454,10,60,3,10,6,53,60.37735849056604,0.5932556382714574,2.8004640735391635,1.0466219942027497,3.340391796514623,30,60.0,0.8854855294720302,2.7998005478126875,1.0843555092888575,1.2794597151404445,60.0,0.8854855294720302,0,0.37735849056603854,0.29222989120057274,59.17674106543678
2454,10,60,3,15,6,53,60.37735849056604,0.5932556382714574,2.8004640735391635,1.0466219942027497,3.340391796514623,30,60.0,0.8854855294720302,2.7998005478126875,1.0843555092888575,1.2794597151404445,60.0,0.8854855294720302,0,0.37735849056603854,0.29222989120057274,59.17674106543678
2454,10,60,3,20,10,53,60.37735849056604,0.5889543567899465,2.772748028972617,1.0421274447831954,3.3491562860874944,30,60.0,0.7890667349716749,2.6840520554714384,1.0445076679463252,1.1401418389701075,60.0,0.7890667349716749,0,0.37735849056603854,0.20011237818172845,58.91795852511496
2454,12,40,7,10,10,18,55.55555555555556,1.809542346275145,5.434542303442496,1.9322272293079066,5.2741516269944295,9,55.55555555555556,1.3221533394489953,2.948387625271348,1.2946694854663716,0.6600008064038956,55.55555555555556,1.3221533394489953,0,0.0,0.4873890068261497,58.86111138956162
2379,12,55,7,20,10,47,63.829787234042556,0.7507218529586874,3.2393239327419128,0.9802774224613933,3.6595123326838075,29,62.06896551724138,1.1851785380638584,4.002379004621205,1.1574129437011487,1.6212903380878905,62.06896551724138,1.1851785380638584,0,1.7608217168011748,0.434456685105171,58.70207719689154
2454,10,60,3,10,10,53,60.37735849056604,0.5889543567899465,2.772748028972617,1.0421274447831954,3.3491562860874944,30,60.0,0.9065575048202431,2.8851588358742495,1.1007675863451085,1.3099071280897518,60.0,0.9065575048202431,0,0.37735849056603854,0.31760314803029666,58.63001056164107
2454,10,60,3,15,10,53,60.37735849056604,0.5889543567899465,2.772748028972617,1.0421274447831954,3.3491562860874944,30,60.0,0.9065575048202431,2.8851588358742495,1.1007675863451085,1.3099071280897518,60.0,0.9065575048202431,0,0.37735849056603854,0.31760314803029666,58.63001056164107
2379,10,60,10,20,10,63,63.49206349206349,1.2782591521180444,3.504885871604686,1.0528914047874005,5.77158333474731,33,66.66666666666666,1.2666884054880196,3.2036591054054133,0.8849127642219523,1.7785821825319361,66.66666666666666,1.2666884054880196,0,3.1746031746031704,0.011570746630024775,58.567669631085884
2379,12,60,10,10,8,63,60.317460317460316,1.1945496776818363,3.4128267089492255,1.147926615594584,5.5379003354480965,33,63.63636363636363,1.2907092239140106,3.7483160021130395,1.032914172780652,1.8001047042114566,63.63636363636363,1.2907092239140106,0,3.318903318903317,0.09615954623217426,58.533262693093974
